customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3809-JTBWY,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.92,1100.39,No
6232-YICKE,Female,1,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),47.18,2106.21,Yes
1942-EKZSF,Male,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),42.05,453.31,Yes
2638-FNNYI,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,805.59,No
4209-IBSIU,Female,0,No,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,27.97,502.59,Yes
0265-KLAVP,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.39,34.69,No
6148-RTVRD,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.69,587.58,Yes
7260-KUQYT,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,84.92,3200.48,No
6446-HJVIE,Female,0,No,No,37,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.24,2318.29,No
8883-SYIYM,Male,1,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,105.33,6692.4,No
5581-GRAXY,Female,0,No,Yes,5,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.63,400.86,No
4025-CPDXS,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.56,647.72,No
7430-PSGOD,Female,1,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),67.51,1530.05,Yes
8715-WEUTM,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,85.71,5367.53,Yes
6536-VXUDK,Female,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),87.39,3027.63,No
1980-ZDEQF,Male,1,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.81,1109.75,No
1030-AOMZI,Female,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.76,487.32,No
0549-RYSHV,Male,1,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.66,385.79,No
9901-LNCJK,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.98,980.58,No
3094-ZTGZH,Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.64,2037.56,No
0211-GZGCE,Female,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),48.28,1523.57,Yes
6368-HKLBU,Male,0,No,No,63,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.85,4118.88,No
1292-WQXFK,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,99.21,3970.09,No
3807-XFIDN,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,71.44,1229.4,No
8438-NNPUP,Male,1,No,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.96,2787.22,No
7382-XNZME,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.78,491.93,No
9132-CKZKS,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,35.75,2105.77,No
8988-OJKEP,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,970.56,No
4488-ZDIFB,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.57,190.57,Yes
1747-KBKKZ,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.35,1414.62,No
1588-MBJPM,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,58.19,3549.33,No
6922-AOCGP,Female,0,No,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.12,6175.64,Yes
2016-OEQCE,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.3,470.78,No
8282-INXZY,Female,0,No,Yes,32,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,57.92,1831.91,No
6676-MCPXV,Female,0,No,No,47,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,64.61,3044.27,No
6330-ZLQVA,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,98.07,257.38,No
1670-CWGDV,Male,1,No,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.57,4432.54,No
7572-UXPKW,Male,0,No,Yes,14,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,74.55,1135.65,No
7100-QUSWY,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.86,2314.25,No
3637-DZJFZ,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.24,600.83,No
0839-UBFVZ,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),43.73,1122.92,Yes
0955-LGFWC,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.6,4579.84,Yes
5930-ZNBMV,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),69.4,4778.38,No
0149-NDOOS,Female,0,No,Yes,26,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,47.16,1287.92,No
4650-WLFVM,Male,1,Yes,Yes,54,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,71.85,3832.32,Yes
5097-DIXPB,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),40.14,633.78,No
6384-XCZLK,Male,0,No,Yes,29,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),47.54,1315.38,No
5294-GOSXI,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,67.41,1910.07,No
8182-NBCTC,Female,1,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.58,1191.84,No
7963-UGDFH,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.98,1849.56,No
1444-MRBOS,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),33.99,337.67,No
5017-TAQUE,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),62.91,259.92,No
2543-HZHEQ,Female,0,No,Yes,62,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.48,6613.46,No
4975-CKDTK,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,126.67,No
7279-YFPJT,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.62,666.03,Yes
6105-BDZGM,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),75.79,5499.59,No
0683-GKCUE,Male,1,Yes,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.35,630.74,Yes
6106-EQILU,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,96.71,3708.0,No
4947-PTEXS,Male,1,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,60.76,2977.79,No
7612-PJNYR,Female,0,Yes,No,61,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.44,3251.59,No
8884-EESJK,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),60.18,3920.04,No
9027-BXNOB,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),66.84,3235.49,Yes
9686-KDVIJ,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,67.23,1089.04,Yes
4844-UKBSO,Female,1,No,Yes,28,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,42.62,1153.64,Yes
0405-XAUEW,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.25,3712.69,Yes
2526-HYJQH,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),93.67,1208.91,Yes
3330-BGWYS,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),63.11,4308.54,No
6383-WNLTQ,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,61.08,4408.73,No
3353-UTUTG,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),72.21,5230.22,No
6978-AVRAX,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.59,144.56,No
9745-EDJHE,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,861.08,No
8389-QXKDC,Female,1,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.28,480.56,No
8362-HOFZR,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,93.91,738.51,No
1034-FCBEB,Male,0,No,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.66,1523.59,No
4059-VWQVO,Female,1,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.28,3027.23,No
1698-NXUPB,Male,0,No,No,30,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),54.89,1670.51,No
2634-LTKUZ,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,562.54,No
1375-BPNCI,Female,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.61,358.9,No
0394-DSMWS,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,239.08,No
7159-TPPWB,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.93,587.94,No
2523-QFQJM,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.6,3763.98,No
9387-NEHFX,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.8,1259.44,No
4233-MCEIP,Male,0,No,Yes,9,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),18.25,194.45,No
3322-QGSTZ,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.17,1153.32,No
4987-OEIBP,Male,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),87.46,5247.16,No
6352-SLUVO,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),73.74,2880.11,No
5343-HJVZI,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,82.87,5033.62,No
5876-IZWQF,Male,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),83.63,5592.74,No
6431-YTLCZ,Female,0,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),32.76,505.91,No
3786-UBYRM,Female,0,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,73.91,3869.26,No
2276-EPOTR,Female,1,Yes,Yes,4,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.8,248.14,No
3885-UCTZB,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.34,1963.45,No
1413-PVCYW,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,56.35,1571.39,No
2609-OLZMZ,Male,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,709.71,No
0952-ZJAQN,Female,1,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.82,3303.09,No
2235-MFBSW,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.5,852.18,No
6655-LNSRB,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.31,699.23,No
5857-CXZPA,Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,66.78,1862.83,No
7050-JEZAP,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,29.32,1407.91,No
5904-JNVAQ,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),73.3,3645.46,No
6303-VSVZU,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.92,1194.86,No
4629-KCZHJ,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.42,697.42,No
1130-LMAGF,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),92.23,542.47,Yes
4361-ZLZYI,Female,0,Yes,No,56,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.16,3567.18,No
1186-KMMAD,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,1150.05,No
5526-ZWIIQ,Female,0,No,No,17,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,99.01,1681.07,No
7525-CCCFK,Female,0,No,No,55,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),68.44,3713.22,No
3879-JZITP,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,187.13,Yes
3491-TEVQP,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1191.48,Yes
1382-LQFHX,Male,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,51.01,838.6,No
4832-LWIBF,Female,0,Yes,Yes,16,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.48,766.1,No
2333-EAGVY,Female,1,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,302.62,No
7744-BFKPB,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,97.06,6082.71,Yes
4074-ECLPV,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.95,923.32,No
7510-IYLHW,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.49,1307.74,No
4586-HYYXS,Female,0,Yes,No,68,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,83.81,5661.98,Yes
7601-VJGFT,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,106.24,904.68,No
1295-WTRCO,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,76.85,3841.54,No
1140-OBZZF,Male,0,No,Yes,48,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,48.57,2283.79,No
6048-DZOIC,Male,0,No,No,49,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.97,1981.16,No
1988-NXOWV,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.02,1337.73,Yes
2953-ZKVLH,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,85.76,846.85,No
4312-MHLNZ,Male,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,109.33,5981.89,Yes
5236-IIAJB,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,44.07,705.95,No
1534-RNHWK,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),103.65,1162.58,Yes
1534-YBFFH,Female,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.0,1858.22,No
1082-GEJUV,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.56,1127.5,No
4132-AARFN,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,28.73,570.21,Yes
3455-LJWBA,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.4,543.99,No
2681-MPTAF,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.5,4102.08,Yes
0283-TBDBN,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.84,1149.63,No
6256-HIWMW,Male,0,Yes,No,5,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.04,307.86,No
0687-CHGNU,Male,0,Yes,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,1098.35,No
2662-VYCGZ,Female,1,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.48,408.49,No
7171-BWUST,Male,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.3,1186.08,No
6533-EMZHO,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,100.39,5624.23,No
8113-VPNRI,Female,0,No,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),51.16,1231.99,No
7913-HZTKW,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),73.13,1672.59,No
0414-ORUEP,Female,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.66,180.25,No
2017-YIQXF,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.35,3495.15,No
9515-DAAZV,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,18.8,No
2155-JOJEC,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,74.77,5234.81,No
3675-TFFVB,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.45,1010.88,No
5165-CVCBD,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.69,1089.64,Yes
1795-BCKIC,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.17,484.21,No
